timestamp,open,high,low,close,volume,datetime
1669726800000,16473.5,16477,16376.5,16403.5,7965.445,2022-11-29 13:00:00+00:00
1669730400000,16403.5,16450,16320,16355.5,12800.237,2022-11-29 14:00:00+00:00
1669734000000,16355.5,16448,16333.5,16386.5,7048.642,2022-11-29 15:00:00+00:00
1669737600000,16386.5,16419.5,16334.5,16403.5,4116.105,2022-11-29 16:00:00+00:00
1669741200000,16403.5,16417,16351,16376,2553.707,2022-11-29 17:00:00+00:00
1669744800000,16376,16427.5,16352,16413.5,2681.064,2022-11-29 18:00:00+00:00
1669748400000,16413.5,16477,16413.5,16418,4479.533,2022-11-29 19:00:00+00:00
1669752000000,16418,16516,16417.5,16491,4276.43,2022-11-29 20:00:00+00:00
1669755600000,16491,16492,16445,16451,2204.857,2022-11-29 21:00:00+00:00
1669759200000,16451,16488,16436.5,16487.5,2096.207,2022-11-29 22:00:00+00:00
